,longitude,latitude,Date,Temperature,station_name,EnergyConsumption,DayNumber,WeekNumber,MonthNumber,MonthName
7350,-66.610000,45.920000,2023-04-07 06:00:00,4.00,FREDERICTON CDA CS,602.0,7,15,4,April
8070,-66.120000,44.270000,2023-04-07 06:00:00,,SAULNIERVILLE,602.0,7,15,4,April
6631,-67.830000,47.160000,2023-04-07 07:00:00,,ST LEONARD CS,600.55,7,15,4,April
7351,-66.610000,45.920000,2023-04-07 07:00:00,4.70,FREDERICTON CDA CS,600.55,7,15,4,April
8071,-66.120000,44.270000,2023-04-07 07:00:00,,SAULNIERVILLE,600.55,7,15,4,April
6632,-67.830000,47.160000,2023-04-07 08:00:00,,ST LEONARD CS,606.3299999999999,7,15,4,April
7352,-66.610000,45.920000,2023-04-07 08:00:00,5.60,FREDERICTON CDA CS,606.3299999999999,7,15,4,April
8072,-66.120000,44.270000,2023-04-07 08:00:00,,SAULNIERVILLE,606.3299999999999,7,15,4,April
6633,-67.830000,47.160000,2023-04-07 09:00:00,,ST LEONARD CS,604.88,7,15,4,April
7353,-66.610000,45.920000,2023-04-07 09:00:00,6.60,FREDERICTON CDA CS,604.88,7,15,4,April
8073,-66.120000,44.270000,2023-04-07 09:00:00,,SAULNIERVILLE,604.88,7,15,4,April
6634,-67.830000,47.160000,2023-04-07 10:00:00,,ST LEONARD CS,612.1,7,15,4,April
7354,-66.610000,45.920000,2023-04-07 10:00:00,6.50,FREDERICTON CDA CS,612.1,7,15,4,April
8074,-66.120000,44.270000,2023-04-07 10:00:00,,SAULNIERVILLE,612.1,7,15,4,April
6635,-67.830000,47.160000,2023-04-07 11:00:00,,ST LEONARD CS,602.95,7,15,4,April
7355,-66.610000,45.920000,2023-04-07 11:00:00,6.60,FREDERICTON CDA CS,602.95,7,15,4,April
8075,-66.120000,44.270000,2023-04-07 11:00:00,,SAULNIERVILLE,602.95,7,15,4,April
6636,-67.830000,47.160000,2023-04-07 12:00:00,,ST LEONARD CS,600.56,7,15,4,April
7356,-66.610000,45.920000,2023-04-07 12:00:00,6.50,FREDERICTON CDA CS,600.56,7,15,4,April
8076,-66.120000,44.270000,2023-04-07 12:00:00,,SAULNIERVILLE,600.56,7,15,4,April
6637,-67.830000,47.160000,2023-04-07 13:00:00,,ST LEONARD CS,612.1,7,15,4,April
7357,-66.610000,45.920000,2023-04-07 13:00:00,6.50,FREDERICTON CDA CS,612.1,7,15,4,April
8077,-66.120000,44.270000,2023-04-07 13:00:00,,SAULNIERVILLE,612.1,7,15,4,April
6638,-67.830000,47.160000,2023-04-07 14:00:00,,ST LEONARD CS,621.25,7,15,4,April
7358,-66.610000,45.920000,2023-04-07 14:00:00,4.80,FREDERICTON CDA CS,621.25,7,15,4,April
8078,-66.120000,44.270000,2023-04-07 14:00:00,,SAULNIERVILLE,621.25,7,15,4,April
6639,-67.830000,47.160000,2023-04-07 15:00:00,,ST LEONARD CS,602.96,7,15,4,April
7359,-66.610000,45.920000,2023-04-07 15:00:00,5.30,FREDERICTON CDA CS,602.96,7,15,4,April
8079,-66.120000,44.270000,2023-04-07 15:00:00,,SAULNIERVILLE,602.96,7,15,4,April
6640,-67.830000,47.160000,2023-04-07 16:00:00,,ST LEONARD CS,605.85,7,15,4,April
7360,-66.610000,45.920000,2023-04-07 16:00:00,3.90,FREDERICTON CDA CS,605.85,7,15,4,April
8080,-66.120000,44.270000,2023-04-07 16:00:00,,SAULNIERVILLE,605.85,7,15,4,April
6641,-67.830000,47.160000,2023-04-07 17:00:00,,ST LEONARD CS,609.22,7,15,4,April
7361,-66.610000,45.920000,2023-04-07 17:00:00,3.30,FREDERICTON CDA CS,609.22,7,15,4,April
8081,-66.120000,44.270000,2023-04-07 17:00:00,,SAULNIERVILLE,609.22,7,15,4,April
6642,-67.830000,47.160000,2023-04-07 18:00:00,,ST LEONARD CS,607.3,7,15,4,April
7362,-66.610000,45.920000,2023-04-07 18:00:00,3.00,FREDERICTON CDA CS,607.3,7,15,4,April
8082,-66.120000,44.270000,2023-04-07 18:00:00,,SAULNIERVILLE,607.3,7,15,4,April
6643,-67.830000,47.160000,2023-04-07 19:00:00,,ST LEONARD CS,601.51,7,15,4,April
7363,-66.610000,45.920000,2023-04-07 19:00:00,1.60,FREDERICTON CDA CS,601.51,7,15,4,April
8083,-66.120000,44.270000,2023-04-07 19:00:00,,SAULNIERVILLE,601.51,7,15,4,April
6644,-67.830000,47.160000,2023-04-07 20:00:00,,ST LEONARD CS,606.33,7,15,4,April
7364,-66.610000,45.920000,2023-04-07 20:00:00,1.00,FREDERICTON CDA CS,606.33,7,15,4,April
8084,-66.120000,44.270000,2023-04-07 20:00:00,,SAULNIERVILLE,606.33,7,15,4,April
6645,-67.830000,47.160000,2023-04-07 21:00:00,,ST LEONARD CS,605.85,7,15,4,April
7365,-66.610000,45.920000,2023-04-07 21:00:00,-0.30,FREDERICTON CDA CS,605.85,7,15,4,April
8085,-66.120000,44.270000,2023-04-07 21:00:00,,SAULNIERVILLE,605.85,7,15,4,April
6646,-67.830000,47.160000,2023-04-07 22:00:00,,ST LEONARD CS,609.21,7,15,4,April
7366,-66.610000,45.920000,2023-04-07 22:00:00,-0.80,FREDERICTON CDA CS,609.21,7,15,4,April
8086,-66.120000,44.270000,2023-04-07 22:00:00,,SAULNIERVILLE,609.21,7,15,4,April
6647,-67.830000,47.160000,2023-04-07 23:00:00,,ST LEONARD CS,607.3,7,15,4,April
7367,-66.610000,45.920000,2023-04-07 23:00:00,-1.60,FREDERICTON CDA CS,607.3,7,15,4,April
8087,-66.120000,44.270000,2023-04-07 23:00:00,,SAULNIERVILLE,607.3,7,15,4,April
6648,-67.830000,47.160000,2023-04-08 00:00:00,,ST LEONARD CS,607.78,8,15,4,April
7368,-66.610000,45.920000,2023-04-08 00:00:00,-2.70,FREDERICTON CDA CS,607.78,8,15,4,April
8088,-66.120000,44.270000,2023-04-08 00:00:00,,SAULNIERVILLE,607.78,8,15,4,April
6649,-67.830000,47.160000,2023-04-08 01:00:00,,ST LEONARD CS,607.28,8,15,4,April
7369,-66.610000,45.920000,2023-04-08 01:00:00,-3.70,FREDERICTON CDA CS,607.28,8,15,4,April
8089,-66.120000,44.270000,2023-04-08 01:00:00,,SAULNIERVILLE,607.28,8,15,4,April
6650,-67.830000,47.160000,2023-04-08 02:00:00,,ST LEONARD CS,606.8,8,15,4,April
7370,-66.610000,45.920000,2023-04-08 02:00:00,-3.80,FREDERICTON CDA CS,606.8,8,15,4,April
8090,-66.120000,44.270000,2023-04-08 02:00:00,,SAULNIERVILLE,606.8,8,15,4,April
6651,-67.830000,47.160000,2023-04-08 03:00:00,,ST LEONARD CS,613.06,8,15,4,April
7371,-66.610000,45.920000,2023-04-08 03:00:00,-4.20,FREDERICTON CDA CS,613.06,8,15,4,April
8091,-66.120000,44.270000,2023-04-08 03:00:00,,SAULNIERVILLE,613.06,8,15,4,April
6652,-67.830000,47.160000,2023-04-08 04:00:00,,ST LEONARD CS,607.77,8,15,4,April
7372,-66.610000,45.920000,2023-04-08 04:00:00,-4.40,FREDERICTON CDA CS,607.77,8,15,4,April
8092,-66.120000,44.270000,2023-04-08 04:00:00,,SAULNIERVILLE,607.77,8,15,4,April
6653,-67.830000,47.160000,2023-04-08 05:00:00,,ST LEONARD CS,614.98,8,15,4,April
7373,-66.610000,45.920000,2023-04-08 05:00:00,-4.80,FREDERICTON CDA CS,614.98,8,15,4,April
8093,-66.120000,44.270000,2023-04-08 05:00:00,,SAULNIERVILLE,614.98,8,15,4,April
6654,-67.830000,47.160000,2023-04-08 06:00:00,,ST LEONARD CS,614.99,8,15,4,April
7374,-66.610000,45.920000,2023-04-08 06:00:00,-5.00,FREDERICTON CDA CS,614.99,8,15,4,April
8094,-66.120000,44.270000,2023-04-08 06:00:00,,SAULNIERVILLE,614.99,8,15,4,April
6655,-67.830000,47.160000,2023-04-08 07:00:00,,ST LEONARD CS,610.18,8,15,4,April
7375,-66.610000,45.920000,2023-04-08 07:00:00,-4.60,FREDERICTON CDA CS,610.18,8,15,4,April
8095,-66.120000,44.270000,2023-04-08 07:00:00,,SAULNIERVILLE,610.18,8,15,4,April
6656,-67.830000,47.160000,2023-04-08 08:00:00,,ST LEONARD CS,616.4399999999999,8,15,4,April
7376,-66.610000,45.920000,2023-04-08 08:00:00,-4.00,FREDERICTON CDA CS,616.4399999999999,8,15,4,April
8096,-66.120000,44.270000,2023-04-08 08:00:00,,SAULNIERVILLE,616.4399999999999,8,15,4,April
6657,-67.830000,47.160000,2023-04-08 09:00:00,,ST LEONARD CS,610.6600000000001,8,15,4,April
7377,-66.610000,45.920000,2023-04-08 09:00:00,-2.90,FREDERICTON CDA CS,610.6600000000001,8,15,4,April
8097,-66.120000,44.270000,2023-04-08 09:00:00,,SAULNIERVILLE,610.6600000000001,8,15,4,April
6658,-67.830000,47.160000,2023-04-08 10:00:00,,ST LEONARD CS,609.69,8,15,4,April
7378,-66.610000,45.920000,2023-04-08 10:00:00,-1.80,FREDERICTON CDA CS,609.69,8,15,4,April
8098,-66.120000,44.270000,2023-04-08 10:00:00,,SAULNIERVILLE,609.69,8,15,4,April
6659,-67.830000,47.160000,2023-04-08 11:00:00,,ST LEONARD CS,604.88,8,15,4,April
7379,-66.610000,45.920000,2023-04-08 11:00:00,-1.70,FREDERICTON CDA CS,604.88,8,15,4,April
8099,-66.120000,44.270000,2023-04-08 11:00:00,,SAULNIERVILLE,604.88,8,15,4,April
6660,-67.830000,47.160000,2023-04-08 12:00:00,,ST LEONARD CS,608.73,8,15,4,April
7380,-66.610000,45.920000,2023-04-08 12:00:00,-1.10,FREDERICTON CDA CS,608.73,8,15,4,April
8100,-66.120000,44.270000,2023-04-08 12:00:00,,SAULNIERVILLE,608.73,8,15,4,April
6661,-67.830000,47.160000,2023-04-08 13:00:00,,ST LEONARD CS,617.39,8,15,4,April
7381,-66.610000,45.920000,2023-04-08 13:00:00,0.00,FREDERICTON CDA CS,617.39,8,15,4,April
8101,-66.120000,44.270000,2023-04-08 13:00:00,,SAULNIERVILLE,617.39,8,15,4,April
6662,-67.830000,47.160000,2023-04-08 14:00:00,,ST LEONARD CS,608.73,8,15,4,April
7382,-66.610000,45.920000,2023-04-08 14:00:00,0.80,FREDERICTON CDA CS,608.73,8,15,4,April
8102,-66.120000,44.270000,2023-04-08 14:00:00,,SAULNIERVILLE,608.73,8,15,4,April
6663,-67.830000,47.160000,2023-04-08 15:00:00,,ST LEONARD CS,614.02,8,15,4,April
7383,-66.610000,45.920000,2023-04-08 15:00:00,1.30,FREDERICTON CDA CS,614.02,8,15,4,April
8103,-66.120000,44.270000,2023-04-08 15:00:00,,SAULNIERVILLE,614.02,8,15,4,April
6664,-67.830000,47.160000,2023-04-08 16:00:00,,ST LEONARD CS,607.77,8,15,4,April
7384,-66.610000,45.920000,2023-04-08 16:00:00,1.40,FREDERICTON CDA CS,607.77,8,15,4,April
8104,-66.120000,44.270000,2023-04-08 16:00:00,,SAULNIERVILLE,607.77,8,15,4,April
6665,-67.830000,47.160000,2023-04-08 17:00:00,,ST LEONARD CS,611.14,8,15,4,April
7385,-66.610000,45.920000,2023-04-08 17:00:00,1.80,FREDERICTON CDA CS,611.14,8,15,4,April
8105,-66.120000,44.270000,2023-04-08 17:00:00,,SAULNIERVILLE,611.14,8,15,4,April
6666,-67.830000,47.160000,2023-04-08 18:00:00,,ST LEONARD CS,607.29,8,15,4,April
7386,-66.610000,45.920000,2023-04-08 18:00:00,1.50,FREDERICTON CDA CS,607.29,8,15,4,April
8106,-66.120000,44.270000,2023-04-08 18:00:00,,SAULNIERVILLE,607.29,8,15,4,April
6667,-67.830000,47.160000,2023-04-08 19:00:00,,ST LEONARD CS,612.5699999999999,8,15,4,April
7387,-66.610000,45.920000,2023-04-08 19:00:00,0.80,FREDERICTON CDA CS,612.5699999999999,8,15,4,April
8107,-66.120000,44.270000,2023-04-08 19:00:00,,SAULNIERVILLE,612.5699999999999,8,15,4,April
6668,-67.830000,47.160000,2023-04-08 20:00:00,,ST LEONARD CS,611.13,8,15,4,April
7388,-66.610000,45.920000,2023-04-08 20:00:00,-0.40,FREDERICTON CDA CS,611.13,8,15,4,April
8108,-66.120000,44.270000,2023-04-08 20:00:00,,SAULNIERVILLE,611.13,8,15,4,April
6669,-67.830000,47.160000,2023-04-08 21:00:00,,ST LEONARD CS,610.67,8,15,4,April
7389,-66.610000,45.920000,2023-04-08 21:00:00,-1.30,FREDERICTON CDA CS,610.67,8,15,4,April
8109,-66.120000,44.270000,2023-04-08 21:00:00,,SAULNIERVILLE,610.67,8,15,4,April
6670,-67.830000,47.160000,2023-04-08 22:00:00,,ST LEONARD CS,613.54,8,15,4,April
7390,-66.610000,45.920000,2023-04-08 22:00:00,-1.50,FREDERICTON CDA CS,613.54,8,15,4,April
8110,-66.120000,44.270000,2023-04-08 22:00:00,,SAULNIERVILLE,613.54,8,15,4,April
6671,-67.830000,47.160000,2023-04-08 23:00:00,,ST LEONARD CS,611.62,8,15,4,April
7391,-66.610000,45.920000,2023-04-08 23:00:00,-2.00,FREDERICTON CDA CS,611.62,8,15,4,April
8111,-66.120000,44.270000,2023-04-08 23:00:00,,SAULNIERVILLE,611.62,8,15,4,April
6672,-67.830000,47.160000,2023-04-09 00:00:00,,ST LEONARD CS,621.73,9,15,4,April
7392,-66.610000,45.920000,2023-04-09 00:00:00,-2.30,FREDERICTON CDA CS,621.73,9,15,4,April
8112,-66.120000,44.270000,2023-04-09 00:00:00,,SAULNIERVILLE,621.73,9,15,4,April
6673,-67.830000,47.160000,2023-04-09 01:00:00,,ST LEONARD CS,607.3,9,15,4,April
7393,-66.610000,45.920000,2023-04-09 01:00:00,-2.30,FREDERICTON CDA CS,607.3,9,15,4,April
8113,-66.120000,44.270000,2023-04-09 01:00:00,,SAULNIERVILLE,607.3,9,15,4,April
6674,-67.830000,47.160000,2023-04-09 02:00:00,,ST LEONARD CS,614.99,9,15,4,April
7394,-66.610000,45.920000,2023-04-09 02:00:00,-2.70,FREDERICTON CDA CS,614.99,9,15,4,April
8114,-66.120000,44.270000,2023-04-09 02:00:00,,SAULNIERVILLE,614.99,9,15,4,April
6675,-67.830000,47.160000,2023-04-09 03:00:00,,ST LEONARD CS,614.99,9,15,4,April
7395,-66.610000,45.920000,2023-04-09 03:00:00,-4.70,FREDERICTON CDA CS,614.99,9,15,4,April
8115,-66.120000,44.270000,2023-04-09 03:00:00,,SAULNIERVILLE,614.99,9,15,4,April
6676,-67.830000,47.160000,2023-04-09 04:00:00,,ST LEONARD CS,611.13,9,15,4,April
7396,-66.610000,45.920000,2023-04-09 04:00:00,-3.10,FREDERICTON CDA CS,611.13,9,15,4,April
8116,-66.120000,44.270000,2023-04-09 04:00:00,,SAULNIERVILLE,611.13,9,15,4,April
6677,-67.830000,47.160000,2023-04-09 05:00:00,,ST LEONARD CS,612.0899999999999,9,15,4,April
7397,-66.610000,45.920000,2023-04-09 05:00:00,-5.00,FREDERICTON CDA CS,612.0899999999999,9,15,4,April
8117,-66.120000,44.270000,2023-04-09 05:00:00,,SAULNIERVILLE,612.0899999999999,9,15,4,April
6678,-67.830000,47.160000,2023-04-09 06:00:00,,ST LEONARD CS,613.0699999999999,9,15,4,April
7398,-66.610000,45.920000,2023-04-09 06:00:00,-5.70,FREDERICTON CDA CS,613.0699999999999,9,15,4,April
8118,-66.120000,44.270000,2023-04-09 06:00:00,,SAULNIERVILLE,613.0699999999999,9,15,4,April
6679,-67.830000,47.160000,2023-04-09 07:00:00,,ST LEONARD CS,617.4,9,15,4,April
7399,-66.610000,45.920000,2023-04-09 07:00:00,-3.20,FREDERICTON CDA CS,617.4,9,15,4,April
8119,-66.120000,44.270000,2023-04-09 07:00:00,,SAULNIERVILLE,617.4,9,15,4,April
6680,-67.830000,47.160000,2023-04-09 08:00:00,,ST LEONARD CS,607.3,9,15,4,April
7400,-66.610000,45.920000,2023-04-09 08:00:00,-1.40,FREDERICTON CDA CS,607.3,9,15,4,April
8120,-66.120000,44.270000,2023-04-09 08:00:00,,SAULNIERVILLE,607.3,9,15,4,April
6681,-67.830000,47.160000,2023-04-09 09:00:00,,ST LEONARD CS,610.66,9,15,4,April
7401,-66.610000,45.920000,2023-04-09 09:00:00,0.00,FREDERICTON CDA CS,610.66,9,15,4,April
8121,-66.120000,44.270000,2023-04-09 09:00:00,,SAULNIERVILLE,610.66,9,15,4,April
6682,-67.830000,47.160000,2023-04-09 10:00:00,,ST LEONARD CS,613.55,9,15,4,April
7402,-66.610000,45.920000,2023-04-09 10:00:00,1.30,FREDERICTON CDA CS,613.55,9,15,4,April
8122,-66.120000,44.270000,2023-04-09 10:00:00,,SAULNIERVILLE,613.55,9,15,4,April
6683,-67.830000,47.160000,2023-04-09 11:00:00,,ST LEONARD CS,601.04,9,15,4,April
7403,-66.610000,45.920000,2023-04-09 11:00:00,2.40,FREDERICTON CDA CS,601.04,9,15,4,April
8123,-66.120000,44.270000,2023-04-09 11:00:00,,SAULNIERVILLE,601.04,9,15,4,April
6684,-67.830000,47.160000,2023-04-09 12:00:00,,ST LEONARD CS,607.28,9,15,4,April
7404,-66.610000,45.920000,2023-04-09 12:00:00,3.50,FREDERICTON CDA CS,607.28,9,15,4,April
8124,-66.120000,44.270000,2023-04-09 12:00:00,,SAULNIERVILLE,607.28,9,15,4,April
6685,-67.830000,47.160000,2023-04-09 13:00:00,,ST LEONARD CS,613.0699999999999,9,15,4,April
7406,-66.610000,45.920000,2023-04-09 13:00:00,4.40,FREDERICTON CDA CS,613.0699999999999,9,15,4,April
8125,-66.120000,44.270000,2023-04-09 13:00:00,,SAULNIERVILLE,613.0699999999999,9,15,4,April
6686,-67.830000,47.160000,2023-04-09 14:00:00,,ST LEONARD CS,610.1800000000001,9,15,4,April
7407,-66.610000,45.920000,2023-04-09 14:00:00,5.00,FREDERICTON CDA CS,610.1800000000001,9,15,4,April
8126,-66.120000,44.270000,2023-04-09 14:00:00,,SAULNIERVILLE,610.1800000000001,9,15,4,April
6687,-67.830000,47.160000,2023-04-09 15:00:00,,ST LEONARD CS,601.52,9,15,4,April
7408,-66.610000,45.920000,2023-04-09 15:00:00,6.30,FREDERICTON CDA CS,601.52,9,15,4,April
8127,-66.120000,44.270000,2023-04-09 15:00:00,,SAULNIERVILLE,601.52,9,15,4,April
6688,-67.830000,47.160000,2023-04-09 16:00:00,,ST LEONARD CS,597.1800000000001,9,15,4,April
7409,-66.610000,45.920000,2023-04-09 16:00:00,6.80,FREDERICTON CDA CS,597.1800000000001,9,15,4,April
8128,-66.120000,44.270000,2023-04-09 16:00:00,,SAULNIERVILLE,597.1800000000001,9,15,4,April
6689,-67.830000,47.160000,2023-04-09 17:00:00,,ST LEONARD CS,602.96,9,15,4,April
7410,-66.610000,45.920000,2023-04-09 17:00:00,7.60,FREDERICTON CDA CS,602.96,9,15,4,April
8129,-66.120000,44.270000,2023-04-09 17:00:00,,SAULNIERVILLE,602.96,9,15,4,April
6690,-67.830000,47.160000,2023-04-09 18:00:00,,ST LEONARD CS,599.1099999999999,9,15,4,April
7411,-66.610000,45.920000,2023-04-09 18:00:00,7.20,FREDERICTON CDA CS,599.1099999999999,9,15,4,April
8130,-66.120000,44.270000,2023-04-09 18:00:00,,SAULNIERVILLE,599.1099999999999,9,15,4,April
6691,-67.830000,47.160000,2023-04-09 19:00:00,,ST LEONARD CS,600.0699999999999,9,15,4,April
7412,-66.610000,45.920000,2023-04-09 19:00:00,7.20,FREDERICTON CDA CS,600.0699999999999,9,15,4,April
8131,-66.120000,44.270000,2023-04-09 19:00:00,,SAULNIERVILLE,600.0699999999999,9,15,4,April
6692,-67.830000,47.160000,2023-04-09 20:00:00,,ST LEONARD CS,608.73,9,15,4,April
7413,-66.610000,45.920000,2023-04-09 20:00:00,5.40,FREDERICTON CDA CS,608.73,9,15,4,April
8132,-66.120000,44.270000,2023-04-09 20:00:00,,SAULNIERVILLE,608.73,9,15,4,April
6693,-67.830000,47.160000,2023-04-09 21:00:00,,ST LEONARD CS,599.59,9,15,4,April
7414,-66.610000,45.920000,2023-04-09 21:00:00,5.30,FREDERICTON CDA CS,599.59,9,15,4,April
8133,-66.120000,44.270000,2023-04-09 21:00:00,,SAULNIERVILLE,599.59,9,15,4,April
6694,-67.830000,47.160000,2023-04-09 22:00:00,,ST LEONARD CS,604.41,9,15,4,April
7415,-66.610000,45.920000,2023-04-09 22:00:00,4.40,FREDERICTON CDA CS,604.41,9,15,4,April
8134,-66.120000,44.270000,2023-04-09 22:00:00,,SAULNIERVILLE,604.41,9,15,4,April
6695,-67.830000,47.160000,2023-04-09 23:00:00,,ST LEONARD CS,604.4,9,15,4,April
7416,-66.610000,45.920000,2023-04-09 23:00:00,4.00,FREDERICTON CDA CS,604.4,9,15,4,April
8135,-66.120000,44.270000,2023-04-09 23:00:00,,SAULNIERVILLE,604.4,9,15,4,April
6696,-67.830000,47.160000,2023-04-10 00:00:00,,ST LEONARD CS,602.96,10,16,4,April
7417,-66.610000,45.920000,2023-04-10 00:00:00,3.30,FREDERICTON CDA CS,602.96,10,16,4,April
8136,-66.120000,44.270000,2023-04-10 00:00:00,,SAULNIERVILLE,602.96,10,16,4,April
6697,-67.830000,47.160000,2023-04-10 01:00:00,,ST LEONARD CS,605.36,10,16,4,April
7418,-66.610000,45.920000,2023-04-10 01:00:00,3.10,FREDERICTON CDA CS,605.36,10,16,4,April
8137,-66.120000,44.270000,2023-04-10 01:00:00,,SAULNIERVILLE,605.36,10,16,4,April
6698,-67.830000,47.160000,2023-04-10 02:00:00,,ST LEONARD CS,600.0699999999999,10,16,4,April
7419,-66.610000,45.920000,2023-04-10 02:00:00,2.40,FREDERICTON CDA CS,600.0699999999999,10,16,4,April
8138,-66.120000,44.270000,2023-04-10 02:00:00,,SAULNIERVILLE,600.0699999999999,10,16,4,April
6699,-67.830000,47.160000,2023-04-10 03:00:00,,ST LEONARD CS,609.22,10,16,4,April
7420,-66.610000,45.920000,2023-04-10 03:00:00,2.00,FREDERICTON CDA CS,609.22,10,16,4,April
8139,-66.120000,44.270000,2023-04-10 03:00:00,,SAULNIERVILLE,609.22,10,16,4,April
6700,-67.830000,47.160000,2023-04-10 04:00:00,,ST LEONARD CS,599.12,10,16,4,April
7421,-66.610000,45.920000,2023-04-10 04:00:00,-2.20,FREDERICTON CDA CS,599.12,10,16,4,April
8140,-66.120000,44.270000,2023-04-10 04:00:00,,SAULNIERVILLE,599.12,10,16,4,April
6701,-67.830000,47.160000,2023-04-10 05:00:00,,ST LEONARD CS,604.89,10,16,4,April
7422,-66.610000,45.920000,2023-04-10 05:00:00,-2.00,FREDERICTON CDA CS,604.89,10,16,4,April
8141,-66.120000,44.270000,2023-04-10 05:00:00,,SAULNIERVILLE,604.89,10,16,4,April
6702,-67.830000,47.160000,2023-04-10 06:00:00,,ST LEONARD CS,612.1,10,16,4,April
7423,-66.610000,45.920000,2023-04-10 06:00:00,-3.10,FREDERICTON CDA CS,612.1,10,16,4,April
8142,-66.120000,44.270000,2023-04-10 06:00:00,,SAULNIERVILLE,612.1,10,16,4,April
6703,-67.830000,47.160000,2023-04-10 07:00:00,,ST LEONARD CS,602.47,10,16,4,April
7424,-66.610000,45.920000,2023-04-10 07:00:00,-1.20,FREDERICTON CDA CS,602.47,10,16,4,April
8143,-66.120000,44.270000,2023-04-10 07:00:00,,SAULNIERVILLE,602.47,10,16,4,April
6704,-67.830000,47.160000,2023-04-10 08:00:00,,ST LEONARD CS,606.32,10,16,4,April
7425,-66.610000,45.920000,2023-04-10 08:00:00,2.80,FREDERICTON CDA CS,606.32,10,16,4,April
8144,-66.120000,44.270000,2023-04-10 08:00:00,,SAULNIERVILLE,606.32,10,16,4,April
6705,-67.830000,47.160000,2023-04-10 09:00:00,,ST LEONARD CS,603.44,10,16,4,April
7426,-66.610000,45.920000,2023-04-10 09:00:00,5.60,FREDERICTON CDA CS,603.44,10,16,4,April
8145,-66.120000,44.270000,2023-04-10 09:00:00,,SAULNIERVILLE,603.44,10,16,4,April
6706,-67.830000,47.160000,2023-04-10 10:00:00,,ST LEONARD CS,595.75,10,16,4,April
7427,-66.610000,45.920000,2023-04-10 10:00:00,7.70,FREDERICTON CDA CS,595.75,10,16,4,April
8146,-66.120000,44.270000,2023-04-10 10:00:00,,SAULNIERVILLE,595.75,10,16,4,April
6707,-67.830000,47.160000,2023-04-10 11:00:00,,ST LEONARD CS,567.8399999999999,10,16,4,April
7428,-66.610000,45.920000,2023-04-10 11:00:00,10.00,FREDERICTON CDA CS,567.8399999999999,10,16,4,April
8147,-66.120000,44.270000,2023-04-10 11:00:00,,SAULNIERVILLE,567.8399999999999,10,16,4,April
6708,-67.830000,47.160000,2023-04-10 12:00:00,,ST LEONARD CS,578.89,10,16,4,April
7429,-66.610000,45.920000,2023-04-10 12:00:00,11.90,FREDERICTON CDA CS,578.89,10,16,4,April
8148,-66.120000,44.270000,2023-04-10 12:00:00,,SAULNIERVILLE,578.89,10,16,4,April
6709,-67.830000,47.160000,2023-04-10 13:00:00,,ST LEONARD CS,584.1800000000001,10,16,4,April
7430,-66.610000,45.920000,2023-04-10 13:00:00,12.90,FREDERICTON CDA CS,584.1800000000001,10,16,4,April
8149,-66.120000,44.270000,2023-04-10 13:00:00,,SAULNIERVILLE,584.1800000000001,10,16,4,April
6710,-67.830000,47.160000,2023-04-10 14:00:00,,ST LEONARD CS,587.5699999999999,10,16,4,April
7431,-66.610000,45.920000,2023-04-10 14:00:00,14.00,FREDERICTON CDA CS,587.5699999999999,10,16,4,April
8150,-66.120000,44.270000,2023-04-10 14:00:00,,SAULNIERVILLE,587.5699999999999,10,16,4,April
6711,-67.830000,47.160000,2023-04-10 15:00:00,,ST LEONARD CS,586.11,10,16,4,April
7432,-66.610000,45.920000,2023-04-10 15:00:00,14.50,FREDERICTON CDA CS,586.11,10,16,4,April
8151,-66.120000,44.270000,2023-04-10 15:00:00,,SAULNIERVILLE,586.11,10,16,4,April
6712,-67.830000,47.160000,2023-04-10 16:00:00,,ST LEONARD CS,587.56,10,16,4,April
7433,-66.610000,45.920000,2023-04-10 16:00:00,14.60,FREDERICTON CDA CS,587.56,10,16,4,April
8152,-66.120000,44.270000,2023-04-10 16:00:00,,SAULNIERVILLE,587.56,10,16,4,April
6713,-67.830000,47.160000,2023-04-10 17:00:00,,ST LEONARD CS,585.16,10,16,4,April
7434,-66.610000,45.920000,2023-04-10 17:00:00,15.00,FREDERICTON CDA CS,585.16,10,16,4,April
8153,-66.120000,44.270000,2023-04-10 17:00:00,,SAULNIERVILLE,585.16,10,16,4,April
6714,-67.830000,47.160000,2023-04-10 18:00:00,,ST LEONARD CS,588.04,10,16,4,April
7435,-66.610000,45.920000,2023-04-10 18:00:00,15.00,FREDERICTON CDA CS,588.04,10,16,4,April
8154,-66.120000,44.270000,2023-04-10 18:00:00,,SAULNIERVILLE,588.04,10,16,4,April
6715,-67.830000,47.160000,2023-04-10 19:00:00,,ST LEONARD CS,586.6,10,16,4,April
7436,-66.610000,45.920000,2023-04-10 19:00:00,13.20,FREDERICTON CDA CS,586.6,10,16,4,April
8155,-66.120000,44.270000,2023-04-10 19:00:00,,SAULNIERVILLE,586.6,10,16,4,April
6716,-67.830000,47.160000,2023-04-10 20:00:00,,ST LEONARD CS,583.72,10,16,4,April
7437,-66.610000,45.920000,2023-04-10 20:00:00,8.90,FREDERICTON CDA CS,583.72,10,16,4,April
8156,-66.120000,44.270000,2023-04-10 20:00:00,,SAULNIERVILLE,583.72,10,16,4,April
6717,-67.830000,47.160000,2023-04-10 21:00:00,,ST LEONARD CS,577.94,10,16,4,April
7438,-66.610000,45.920000,2023-04-10 21:00:00,6.70,FREDERICTON CDA CS,577.94,10,16,4,April
